47.5,25,80,214.875
47.5,25,85,244.05
47.5,25,90,261.225
47.5,25,95,251.925
47.5,25,100,201.075
47.5,30,10,38
47.5,30,15,71.7
47.5,30,20,104.7
47.5,30,25,137.4
47.5,30,30,141.25
47.5,30,35,156.85
47.5,30,40,165.6
47.5,30,45,172.1
47.5,30,50,177.6
47.5,30,55,189.4
47.5,30,60,197.75
47.5,30,65,185
47.5,30,70,193.45
47.5,30,75,196.1
47.5,30,80,205
47.5,30,85,235.5
47.5,30,90,254.45
47.5,30,95,245.1
47.5,30,100,190.1
40,1,5,39.7
40,1,10,113.5
40,1,15,162.2
40,1,20,193.3
40,1,25,207.4
40,1,30,221.4
40,1,35,234.5
40,1,40,249.6
40,1,45,259.6
40,1,50,267.6
40,1,55,277.2
40,1,60,289.2
40,1,65,298.3
40,1,70,305.8
40,1,75,315.4
40,1,80,326.9
40,1,85,336.4
40,1,90,332.4
40,1,95,325.9
40,1,100,319.4
40,2,5,32.6
40,2,10,101.9
40,2,15,150.1
40,2,20,181.8
40,2,25,194.8
40,2,30,208.4
40,2,35,220.9
40,2,40,235.5
40,2,45,245.6
40,2,50,252.6
40,2,55,263.1
40,2,60,272.2
40,2,65,279.7
40,2,70,288.2
40,2,75,294.3
40,2,80,306.3
40,2,85,316.9
40,2,90,315.9
40,2,95,307.3
40,2,100,295.3
40,5,5,20.6
40,5,10,81.9
40,5,15,126.5
40,5,20,157.7
40,5,25,176.3
40,5,30,187.3
40,5,35,198.9
40,5,40,214.4
40,5,45,222
40,5,50,229
40,5,55,238
40,5,60,246.6
40,5,65,247.1
40,5,70,257.1
40,5,75,262.1
40,5,80,272.7
40,5,85,288.2
40,5,90,288.7
40,5,95,280.7
40,5,100,258.6
40,10,5,15.1
40,10,10,66.8
40,10,15,106.5
40,10,20,138.6
40,10,25,159.2
40,10,30,169.2
40,10,35,180.8
40,10,40,192.8
40,10,45,201.4
40,10,50,205.9
40,10,55,215.9
40,10,60,224.5
40,10,65,219.4
40,10,70,230
40,10,75,234
40,10,80,243
40,10,85,261.1
40,10,90,267.6
40,10,95,259.6
40,10,100,229
40,15,5,12.55
40,15,10,58
40,15,15,95.7
40,15,20,127.3
40,15,25,149.65
40,15,30,157.9
40,15,35,170.25
40,15,40,182.25
40,15,45,189.85
40,15,50,194.35
40,15,55,204.1
40,15,60,211.7
40,15,65,204.85
40,15,70,214.7
40,15,75,217.7
40,15,80,226.7
40,15,85,247.8
40,15,90,257.6
40,15,95,248.55
40,15,100,211.65
40,20,5,10
40,20,10,49.2
40,20,15,84.9
40,20,20,116
40,20,25,140.1
40,20,30,146.6
40,20,35,159.7
40,20,40,171.7
40,20,45,178.3
40,20,50,182.8
40,20,55,192.3
40,20,60,198.9
40,20,65,190.3
40,20,70,199.4
40,20,75,201.4
40,20,80,210.4
40,20,85,234.5
40,20,90,247.6
40,20,95,237.5
40,20,100,194.3
40,25,5,8.25
40,25,10,44.45
40,25,15,78.35
40,25,20,109.2
40,25,25,135.35
40,25,30,140.6
40,25,35,153.9
40,25,40,164.45
40,25,45,171
40,25,50,175.5
40,25,55,185.55
40,25,60,192.1
40,25,65,182
40,25,70,190.35
40,25,75,192.6
40,25,80,201.35
40,25,85,226.7
40,25,90,241.05
40,25,95,231.75
40,25,100,184
40,30,5,6.5
40,30,10,39.7
40,30,15,71.8
40,30,20,102.4
40,30,25,130.6
40,30,30,134.6
40,30,35,148.1
40,30,40,157.2
40,30,45,163.7
40,30,50,168.2
40,30,55,178.8
40,30,60,185.3
40,30,65,173.7
40,30,70,181.3
40,30,75,183.8
40,30,80,192.3
40,30,85,218.9
40,30,90,234.5
40,30,95,226
40,30,100,173.7
32.5,1,5,36.85
32.5,1,10,97.3
32.5,1,15,141.2
32.5,1,20,169.3
32.5,1,25,181.95
32.5,1,30,195
32.5,1,35,207.4
32.5,1,40,220.05
32.5,1,45,228.55
32.5,1,50,235.8
32.5,1,55,244.8
32.5,1,60,255.25
32.5,1,65,264.45
32.5,1,70,271.9
32.5,1,75,280.2
32.5,1,80,290.85
32.5,1,85,296.75
32.5,1,90,293.35
32.5,1,95,287.35
32.5,1,100,280.1
32.5,2,5,30.5
32.5,2,10,87.3
32.5,2,15,130.5
32.5,2,20,159.4
32.5,2,25,170.75
32.5,2,30,183.4
32.5,2,35,195.25
32.5,2,40,207.2
32.5,2,45,215.5
32.5,2,50,222.25
32.5,2,55,231.25
32.5,2,60,239.75
32.5,2,65,247.45
32.5,2,70,255.2
32.5,2,75,261.3
32.5,2,80,271.45
32.5,2,85,278.85
32.5,2,90,277.45
32.5,2,95,270.1
32.5,2,100,259.2
32.5,5,5,21
32.5,5,10,71
32.5,5,15,111.25
32.5,5,20,139.2
32.5,5,25,154.05
32.5,5,30,164.7
32.5,5,35,175.4
32.5,5,40,187.3
32.5,5,45,194.15
32.5,5,50,200.2
32.5,5,55,208.45
32.5,5,60,216
32.5,5,65,218.35
32.5,5,70,226.4
32.5,5,75,231.65
32.5,5,80,240
32.5,5,85,251.7
32.5,5,90,251.95
32.5,5,95,244.95
32.5,5,100,226.45
32.5,10,5,16.15
32.5,10,10,57.85
32.5,10,15,94.25
32.5,10,20,122.65
32.5,10,25,139.45
32.5,10,30,148.65
32.5,10,35,158.9
32.5,10,40,169.3
32.5,10,45,175.95
32.5,10,50,180.75
32.5,10,55,188.55
32.5,10,60,195.85
32.5,10,65,193.55
32.5,10,70,201.65
32.5,10,75,205.5
32.5,10,80,213.05
32.5,10,85,227.7
32.5,10,90,231.85
32.5,10,95,225.3
32.5,10,100,199.75
32.5,15,5,13.375
32.5,15,10,50.55
32.5,15,15,85
32.5,15,20,112.8
32.5,15,25,131.175
32.5,15,30,139.05
32.5,15,35,149.775
32.5,15,40,159.825
32.5,15,45,166.2
32.5,15,50,170.55
32.5,15,55,178.45
32.5,15,60,184.8
32.5,15,65,180.675
32.5,15,70,188.175
32.5,15,75,191.175
32.5,15,80,198.725
32.5,15,85,215.325
32.5,15,90,222.325
32.5,15,95,215.225
32.5,15,100,184.9
32.5,20,5,10.6
32.5,20,10,43.25
32.5,20,15,75.75
32.5,20,20,102.95
32.5,20,25,122.9
32.5,20,30,129.45
32.5,20,35,140.65
32.5,20,40,150.35
32.5,20,45,156.45
32.5,20,50,160.35
32.5,20,55,168.35
32.5,20,60,173.75
32.5,20,65,167.8
32.5,20,70,174.7
32.5,20,75,176.85
32.5,20,80,184.4
32.5,20,85,202.95
32.5,20,90,212.8
32.5,20,95,205.15
32.5,20,100,170.05
32.5,25,5,9.025
32.5,25,10,39.225
32.5,25,15,70.15
32.5,25,20,97.35
32.5,25,25,119.025
32.5,25,30,124.125
32.5,25,35,135.525
32.5,25,40,144.525
32.5,25,45,150.35
32.5,25,50,154.25
32.5,25,55,162.425
32.5,25,60,167.9
32.5,25,65,160.625
32.5,25,70,166.675
32.5,25,75,168.975
32.5,25,80,176.25
32.5,25,85,196.25
32.5,25,90,207.3
32.5,25,95,199.95
32.5,25,100,161.4
32.5,30,5,7.45
32.5,30,10,35.2
32.5,30,15,64.55
32.5,30,20,91.75
32.5,30,25,115.15
32.5,30,30,118.8
32.5,30,35,130.4
32.5,30,40,138.7
32.5,30,45,144.25
32.5,30,50,148.15
32.5,30,55,156.5
32.5,30,60,162.05
32.5,30,65,153.45
32.5,30,70,158.65
32.5,30,75,161.1
32.5,30,80,168.1
32.5,30,85,189.55
32.5,30,90,201.8
32.5,30,95,194.75
32.5,30,100,152.75
25,1,5,34
25,1,10,81.1
25,1,15,120.2
25,1,20,145.3
25,1,25,156.5
25,1,30,168.6
25,1,35,180.3
25,1,40,190.5
25,1,45,197.5
25,1,50,204
25,1,55,212.4
25,1,60,221.3
25,1,65,230.6
25,1,70,238
25,1,75,245
25,1,80,254.8
25,1,85,257.1
25,1,90,254.3
25,1,95,248.8
25,1,100,240.8
25,2,5,28.4
25,2,10,72.7
25,2,15,110.9
25,2,20,137
25,2,25,146.7
25,2,30,158.4
25,2,35,169.6
25,2,40,178.9
25,2,45,185.4
25,2,50,191.9
25,2,55,199.4
25,2,60,207.3
25,2,65,215.2
25,2,70,222.2
25,2,75,228.3
25,2,80,236.6
25,2,85,240.8
25,2,90,239
25,2,95,232.9
25,2,100,223.1
25,5,5,21.4
25,5,10,60.1
25,5,15,96
25,5,20,120.7
25,5,25,131.8
25,5,30,142.1
25,5,35,151.9
25,5,40,160.2
25,5,45,166.3
25,5,50,171.4
25,5,55,178.9
25,5,60,185.4
25,5,65,189.6
25,5,70,195.7
25,5,75,201.2
25,5,80,207.3
25,5,85,215.2
25,5,90,215.2
25,5,95,209.2
25,5,100,194.3
25,10,5,17.2
25,10,10,48.9
25,10,15,82
25,10,20,106.7
25,10,25,119.7
25,10,30,128.1
25,10,35,137
25,10,40,145.8
25,10,45,150.5
25,10,50,155.6
25,10,55,161.2
25,10,60,167.2
25,10,65,167.7
25,10,70,173.3
25,10,75,177
25,10,80,183.1
25,10,85,194.3
25,10,90,196.1
25,10,95,191
25,10,100,170.5
25,15,5,14.2
25,15,10,43.1
25,15,15,74.3
25,15,20,98.3
25,15,25,112.7
25,15,30,120.2
25,15,35,129.3
25,15,40,137.4
25,15,45,142.55
25,15,50,146.75
25,15,55,152.8
25,15,60,157.9
25,15,65,156.5
25,15,70,161.65
25,15,75,164.65
25,15,80,170.75
25,15,85,182.85
25,15,90,187.05
25,15,95,181.9
25,15,100,158.15
25,20,5,11.2
25,20,10,37.3
25,20,15,66.6
25,20,20,89.9
25,20,25,105.7
25,20,30,112.3
25,20,35,121.6
25,20,40,129
25,20,45,134.6
25,20,50,137.9
25,20,55,144.4
25,20,60,148.6
25,20,65,145.3
25,20,70,150
25,20,75,152.3
25,20,80,158.4
25,20,85,171.4
25,20,90,178
25,20,95,172.8
25,20,100,145.8
25,25,5,9.8
25,25,10,34
25,25,15,61.95
25,25,20,85.5
25,25,25,102.7
25,25,30,107.65
25,25,35,117.15
25,25,40,124.6
25,25,45,129.7
25,25,50,133
25,25,55,139.3
25,25,60,143.7
25,25,65,139.25
25,25,70,143
25,25,75,145.35
25,25,80,151.15
25,25,85,165.8
25,25,90,173.55
25,25,95,168.15
25,25,100,138.8
25,30,5,8.4
25,30,10,30.7
25,30,15,57.3
25,30,20,81.1
25,30,25,99.7
25,30,30,103
25,30,35,112.7
25,30,40,120.2
25,30,45,124.8
25,30,50,128.1
25,30,55,134.2
25,30,60,138.8
25,30,65,133.2
25,30,70,136
25,30,75,138.4
25,30,80,143.9
25,30,85,160.2
25,30,90,169.1
25,30,95,163.5
25,30,100,131.8
16.25,1,20,114.025
16.25,1,25,123.35
16.25,1,30,133.275
16.25,1,35,142.85
16.25,1,40,151.1
16.25,1,45,156.825
16.25,1,50,162.1
16.25,1,55,168.75
16.25,1,60,175.725
16.25,1,65,182.975
16.25,1,70,188.65
16.25,1,75,193.9
16.25,1,80,201.125
16.25,1,85,202.45
16.25,1,90,199.7
16.25,1,95,194.55
16.25,1,100,187.725
16.25,2,20,107.35
16.25,2,25,115.65
16.25,2,30,125.325
16.25,2,35,134.5
16.25,2,40,142.075
16.25,2,45,147.425
16.25,2,50,152.7
16.25,2,55,158.65
16.25,2,60,164.85
16.25,2,65,171.025
16.25,2,70,176.4
16.25,2,75,180.925
16.25,2,80,187.025
16.25,2,85,189.8
16.25,2,90,187.8
16.25,2,95,182.175
16.25,2,100,173.825
16.25,5,20,94.7
16.25,5,25,104.1
16.25,5,30,112.725
16.25,5,35,120.85
16.25,5,40,127.625
16.25,5,45,132.65
16.25,5,50,136.825
16.25,5,55,142.775
16.25,5,60,147.9
16.25,5,65,151.3
16.25,5,70,155.95
16.25,5,75,160.05
16.25,5,80,164.5
16.25,5,85,170.075
16.25,5,90,169.475
16.25,5,95,164.025
16.25,5,100,151.825
16.25,10,20,83.875
16.25,10,25,94.725
16.25,10,30,101.875
16.25,10,35,109.275
16.25,10,40,116.4
16.25,10,45,120.35
16.25,10,50,124.5
16.25,10,55,129
16.25,10,60,133.775
16.25,10,65,134.35
16.25,10,70,138.625
16.25,10,75,141.35
16.25,10,80,145.825
16.25,10,85,153.925
16.25,10,90,154.775
16.25,10,95,150.075
16.25,10,100,133.7
16.25,15,20,77.35
16.25,15,25,89.3
16.25,15,30,95.7625
16.25,15,35,103.275
16.25,15,40,109.85
16.25,15,45,114.125
16.25,15,50,117.575
16.25,15,55,122.4
16.25,15,60,126.5
16.25,15,65,125.65
16.25,15,70,129.6
16.25,15,75,131.7875
16.25,15,80,136.25
16.25,15,85,145.075
16.25,15,90,147.775
16.25,15,95,143.1
16.25,15,100,124.3
16.25,20,20,70.825
16.25,20,25,83.875
16.25,20,30,89.65
16.25,20,35,97.275
16.25,20,40,103.3
16.25,20,45,107.9
16.25,20,50,110.65
16.25,20,55,115.8
16.25,20,60,119.225
16.25,20,65,116.95
16.25,20,70,120.575
16.25,20,75,122.225
16.25,20,80,126.675
16.25,20,85,136.225
16.25,20,90,140.775
16.25,20,95,136.125
16.25,20,100,114.9
16.25,25,20,67.4
16.25,25,25,81.525
16.25,25,30,86.05
16.25,25,35,93.8125
16.25,25,40,99.8625
16.25,25,45,104.075
16.25,25,50,106.8125
16.25,25,55,111.8
16.25,25,60,115.3625
16.25,25,65,112.25
16.25,25,70,115.15
16.25,25,75,116.825
16.25,25,80,121.05
16.25,25,85,131.85
16.25,25,90,137.3
16.25,25,95,132.5625
16.25,25,100,109.575
16.25,30,20,63.975
16.25,30,25,79.175
16.25,30,30,82.45
16.25,30,35,90.35
16.25,30,40,96.425
16.25,30,45,100.25
16.25,30,50,102.975
16.25,30,55,107.8
16.25,30,60,111.5
16.25,30,65,107.55
16.25,30,70,109.725
16.25,30,75,111.425
16.25,30,80,115.425
16.25,30,85,127.475
16.25,30,90,133.825
16.25,30,95,129
16.25,30,100,104.25
7.5,1,20,82.75
7.5,1,25,90.2
7.5,1,30,97.95
7.5,1,35,105.4
7.5,1,40,111.7
7.5,1,45,116.15
7.5,1,50,120.2
7.5,1,55,125.1
7.5,1,60,130.15
7.5,1,65,135.35
7.5,1,70,139.3
7.5,1,75,142.8
7.5,1,80,147.45
7.5,1,85,147.8
7.5,1,90,145.1
7.5,1,95,140.3
7.5,1,100,134.65
7.5,2,20,77.7
7.5,2,25,84.6
7.5,2,30,92.25
7.5,2,35,99.4
7.5,2,40,105.25
7.5,2,45,109.45
7.5,2,50,113.5
7.5,2,55,117.9
7.5,2,60,122.4
7.5,2,65,126.85
7.5,2,70,130.6
7.5,2,75,133.55
7.5,2,80,137.45
7.5,2,85,138.8
7.5,2,90,136.6
7.5,2,95,131.45
7.5,2,100,124.55
7.5,5,20,68.7
7.5,5,25,76.4
7.5,5,30,83.35
7.5,5,35,89.8
7.5,5,40,95.05
7.5,5,45,99
7.5,5,50,102.25
7.5,5,55,106.65
7.5,5,60,110.4
7.5,5,65,113
7.5,5,70,116.2
7.5,5,75,118.9
7.5,5,80,121.7
7.5,5,85,124.95
7.5,5,90,123.75
7.5,5,95,118.85
7.5,5,100,109.35
7.5,10,20,61.05
7.5,10,25,69.75
7.5,10,30,75.65
7.5,10,35,81.55
7.5,10,40,87
7.5,10,45,90.2
7.5,10,50,93.4
7.5,10,55,96.8
7.5,10,60,100.35
7.5,10,65,101
7.5,10,70,103.95
7.5,10,75,105.7
7.5,10,80,108.55
7.5,10,85,113.55
7.5,10,90,113.45
7.5,10,95,109.15
7.5,10,100,96.9
7.5,15,20,56.4
7.5,15,25,65.9
7.5,15,30,71.325
7.5,15,35,77.25
7.5,15,40,82.3
7.5,15,45,85.7
7.5,15,50,88.4
7.5,15,55,92
7.5,15,60,95.1
7.5,15,65,94.8
7.5,15,70,97.55
7.5,15,75,98.925
7.5,15,80,101.75
7.5,15,85,107.3
7.5,15,90,108.5
7.5,15,95,104.3
7.5,15,100,90.45
7.5,20,20,51.75
7.5,20,25,62.05
7.5,20,30,67
7.5,20,35,72.95
7.5,20,40,77.6
7.5,20,45,81.2
7.5,20,50,83.4
7.5,20,55,87.2
7.5,20,60,89.85
7.5,20,65,88.6
7.5,20,70,91.15
7.5,20,75,92.15
7.5,20,80,94.95
7.5,20,85,101.05
7.5,20,90,103.55
7.5,20,95,99.45
7.5,20,100,84
7.5,25,20,49.3
7.5,25,25,60.35
7.5,25,30,64.45
7.5,25,35,70.475
7.5,25,40,75.125
7.5,25,45,78.45
7.5,25,50,80.625
7.5,25,55,84.3
7.5,25,60,87.025
7.5,25,65,85.25
7.5,25,70,87.3
7.5,25,75,88.3
7.5,25,80,90.95
7.5,25,85,97.9
7.5,25,90,101.05
7.5,25,95,96.975
7.5,25,100,80.35
7.5,30,20,46.85
7.5,30,25,58.65
7.5,30,30,61.9
7.5,30,35,68
7.5,30,40,72.65
7.5,30,45,75.7
7.5,30,50,77.85
7.5,30,55,81.4
7.5,30,60,84.2
7.5,30,65,81.9
7.5,30,70,83.45
7.5,30,75,84.45
7.5,30,80,86.95
7.5,30,85,94.75
7.5,30,90,98.55
7.5,30,95,94.5
7.5,30,100,76.7
-1.25,1,20,51.475
-1.25,1,25,57.05
-1.25,1,30,62.625
-1.25,1,35,67.95
-1.25,1,40,72.3
-1.25,1,45,75.475
-1.25,1,50,78.3
-1.25,1,55,81.45
-1.25,1,60,84.575
-1.25,1,65,87.725
-1.25,1,70,89.95
-1.25,1,75,91.7
-1.25,1,80,93.775
-1.25,1,85,93.15
-1.25,1,90,90.5
-1.25,1,95,86.05
-1.25,1,100,81.575
-1.25,2,20,48.05
-1.25,2,25,53.55
-1.25,2,30,59.175
-1.25,2,35,64.3
-1.25,2,40,68.425
-1.25,2,45,71.475
-1.25,2,50,74.3
-1.25,2,55,77.15
-1.25,2,60,79.95
-1.25,2,65,82.675
-1.25,2,70,84.8
-1.25,2,75,86.175
-1.25,2,80,87.875
-1.25,2,85,87.8
-1.25,2,90,85.4
-1.25,2,95,80.725
-1.25,2,100,75.275
-1.25,5,20,42.7
-1.25,5,25,48.7
-1.25,5,30,53.975
-1.25,5,35,58.75
-1.25,5,40,62.475
-1.25,5,45,65.35
-1.25,5,50,67.675
-1.25,5,55,70.525
-1.25,5,60,72.9
-1.25,5,65,74.7
-1.25,5,70,76.45
-1.25,5,75,77.75
-1.25,5,80,78.9
-1.25,5,85,79.825
-1.25,5,90,78.025
-1.25,5,95,73.675
-1.25,5,100,66.875
-1.25,10,20,38.225
-1.25,10,25,44.775
-1.25,10,30,49.425
-1.25,10,35,53.825
-1.25,10,40,57.6
-1.25,10,45,60.05
-1.25,10,50,62.3
-1.25,10,55,64.6
-1.25,10,60,66.925
-1.25,10,65,67.65
-1.25,10,70,69.275
-1.25,10,75,70.05
-1.25,10,80,71.275
-1.25,10,85,73.175
-1.25,10,90,72.125
-1.25,10,95,68.225
-1.25,10,100,60.1
-1.25,15,20,35.45
-1.25,15,25,42.5
-1.25,15,30,46.8875
-1.25,15,35,51.225
-1.25,15,40,54.75
-1.25,15,45,57.275
-1.25,15,50,59.225
-1.25,15,55,61.6
-1.25,15,60,63.7
-1.25,15,65,63.95
-1.25,15,70,65.5
-1.25,15,75,66.0625
-1.25,15,80,67.25
-1.25,15,85,69.525
-1.25,15,90,69.225
-1.25,15,95,65.5
-1.25,15,100,56.6
-1.25,20,20,32.675
-1.25,20,25,40.225
-1.25,20,30,44.35
-1.25,20,35,48.625
-1.25,20,40,51.9
-1.25,20,45,54.5
-1.25,20,50,56.15
-1.25,20,55,58.6
-1.25,20,60,60.475
-1.25,20,65,60.25
-1.25,20,70,61.725
-1.25,20,75,62.075
-1.25,20,80,63.225
-1.25,20,85,65.875
-1.25,20,90,66.325
-1.25,20,95,62.775
-1.25,20,100,53.1
-1.25,25,20,31.2
-1.25,25,25,39.175
-1.25,25,30,42.85
-1.25,25,35,47.1375
-1.25,25,40,50.3875
-1.25,25,45,52.825
-1.25,25,50,54.4375
-1.25,25,55,56.8
-1.25,25,60,58.6875
-1.25,25,65,58.25
-1.25,25,70,59.45
-1.25,25,75,59.775
-1.25,25,80,60.85
-1.25,25,85,63.95
-1.25,25,90,64.8
-1.25,25,95,61.3875
-1.25,25,100,51.125
-1.25,30,20,29.725
-1.25,30,25,38.125
-1.25,30,30,41.35
-1.25,30,35,45.65
-1.25,30,40,48.875
-1.25,30,45,51.15
-1.25,30,50,52.725
-1.25,30,55,55
-1.25,30,60,56.9
-1.25,30,65,56.25
-1.25,30,70,57.175
-1.25,30,75,57.475
-1.25,30,80,58.475
-1.25,30,85,62.025
-1.25,30,90,63.275
-1.25,30,95,60
-1.25,30,100,49.15
-10,1,20,20.2
-10,1,25,23.9
-10,1,30,27.3
-10,1,35,30.5
-10,1,40,32.9
-10,1,45,34.8
-10,1,50,36.4
-10,1,55,37.8
-10,1,60,39
-10,1,65,40.1
-10,1,70,40.6
-10,1,75,40.6
-10,1,80,40.1
-10,1,85,38.5
-10,1,90,35.9
-10,1,95,31.8
-10,1,100,28.5
-10,2,20,18.4
-10,2,25,22.5
-10,2,30,26.1
-10,2,35,29.2
-10,2,40,31.6
-10,2,45,33.5
-10,2,50,35.1
-10,2,55,36.4
-10,2,60,37.5
-10,2,65,38.5
-10,2,70,39
-10,2,75,38.8
-10,2,80,38.3
-10,2,85,36.8
-10,2,90,34.2
-10,2,95,30
-10,2,100,26
-10,5,20,16.7
-10,5,25,21
-10,5,30,24.6
-10,5,35,27.7
-10,5,40,29.9
-10,5,45,31.7
-10,5,50,33.1
-10,5,55,34.4
-10,5,60,35.4
-10,5,65,36.4
-10,5,70,36.7
-10,5,75,36.6
-10,5,80,36.1
-10,5,85,34.7
-10,5,90,32.3
-10,5,95,28.5
-10,5,100,24.4
-10,10,20,15.4
-10,10,25,19.8
-10,10,30,23.2
-10,10,35,26.1
-10,10,40,28.2
-10,10,45,29.9
-10,10,50,31.2
-10,10,55,32.4
-10,10,60,33.5
